slide,model,lambda,fold,dice,iou,entropy
test_030,mean,0.0,9,0.0,0.0,0.9999954619695565
test_030,max,0.0,0,0.0,0.0,0.9999954619695565
test_030,max,0.0,1,0.0,0.0,0.9999954619695565
test_030,max,0.0,2,0.0,0.0,0.9999954619695565
test_030,max,0.0,3,0.0,0.0,0.9999954619695565
test_030,max,0.0,4,0.0,0.0,0.9999954619695565
test_030,max,0.0,5,0.0,0.0,0.9999954619695565
test_030,max,0.0,6,0.0,0.0,0.9999954619695565
test_030,max,0.0,7,0.0,0.0,0.9999954619695565
test_030,max,0.0,8,0.0,0.0,0.9999954619695565
test_030,max,0.0,9,0.0,0.0,0.9999954619695565
test_030,abmil,0.0,0,0.025022275022275022,0.012669649234933644,0.45782330778603547
test_030,abmil,0.0,1,0.044624294624294625,0.022821340421492312,0.11713704766620746
test_030,abmil,0.0,2,0.031482031482031485,0.015992757996378996,0.30704538572051177
test_030,abmil,0.0,3,0.04395604395604396,0.02247191011235955,0.3469678434361845
test_030,abmil,0.0,4,0.02427977427977428,0.012289075124957721,0.4003702064769257
test_030,abmil,0.0,5,0.04195129195129195,0.021425050244586855,0.3496679193535138
test_030,abmil,0.0,6,0.023314523314523314,0.01179475621666291,0.5793045653969431
test_030,abmil,0.0,7,0.020196020196020195,0.0102010201020102,0.8172991825562005
test_030,abmil,0.0,8,0.022572022572022572,0.011414839291078402,0.7880289458718486
test_030,abmil,0.0,9,0.03786753786753787,0.019299175054870204,0.33407402473935877
test_030,transmil,0.0,0,0.0,0.0,0.9861728668762274
test_030,transmil,0.0,1,0.0,0.0,0.9995433438074989
test_030,transmil,0.0,2,0.0012622512622512622,0.0006315242022363386,0.9855245443010877
test_030,transmil,0.0,3,0.0005197505197505198,0.0002599428125812321,0.6623737268835276
test_030,transmil,0.0,4,0.004677754677754678,0.0023443605105496223,0.999066830780582
test_030,transmil,0.0,5,0.0,0.0,0.9987516723598054
test_030,transmil,0.0,6,0.0034155034155034154,0.0017106731126812942,0.9583357123363317
test_030,transmil,0.0,7,0.00037125037125037126,0.0001856596487319446,0.989918872624396
test_030,transmil,0.0,8,0.02546777546777547,0.012898131087128192,0.9993505082090878
test_030,transmil,0.0,9,0.00348975348975349,0.0017479266614600765,0.9979575614256261
test_030,clam,0.0,0,0.03244728244728245,0.016491188346730065,0.2988789142938285
test_030,clam,0.0,1,0.08702108702108702,0.04548983077161931,0.2866581034520596
test_030,clam,0.0,2,0.03987228987228987,0.0203416796090761,0.2517549182226781
test_030,clam,0.0,3,0.059325809325809324,0.030569690477101428,0.3721922208251398
test_030,clam,0.0,4,0.015518265518265519,0.007819807685112434,0.7932931253764228
test_030,clam,0.0,5,0.054425304425304424,0.027973896118765027,0.42340189209611784
test_030,clam,0.0,6,0.024057024057024055,0.012174958665263792,0.30204240551896583
test_030,clam,0.0,7,0.029106029106029108,0.014767932489451477,0.3473753828868624
test_030,clam,0.0,8,0.02130977130977131,0.010769634883110061,0.6090178592935478
test_030,clam,0.0,9,0.016854766854766855,0.00849900782507769,0.1885786073685596
test_030,clam,0.05,0,0.044104544104544105,0.022549540657505127,0.5607609250402268
test_030,clam,0.05,1,0.08204633204633205,0.042778057372924005,0.7535984982736318
test_030,clam,0.05,2,0.0547965547965548,0.028170089319795404,0.6803613966534998
test_030,clam,0.05,3,0.09073359073359073,0.047522750252780584,0.5759013075000465
test_030,clam,0.05,4,0.11278586278586279,0.059763150647204624,0.5607474497815427
test_030,clam,0.05,5,0.07046332046332046,0.03651825912956478,0.8720790713408317
test_030,clam,0.05,6,0.041283041283041284,0.021076573161485975,0.7858784804514963
test_030,clam,0.05,7,0.0568013068013068,0.029230828015742616,0.9278935347275403
test_030,clam,0.05,8,0.052866052866052865,0.027150701647345944,0.6327743337726108
test_030,clam,0.05,9,0.05301455301455302,0.027229044313934865,0.7508432725368172
test_033,mean,0.0,0,0.0,0.0,0.9999827302831702
test_033,mean,0.0,1,0.0,0.0,0.9999827302831702
test_033,mean,0.0,2,0.0,0.0,0.9999827302831702
test_033,mean,0.0,3,0.0,0.0,0.9999827302831702
test_033,mean,0.0,4,0.0,0.0,0.9999827302831702
test_033,mean,0.0,5,0.0,0.0,0.9999827302831702
test_033,mean,0.0,6,0.0,0.0,0.9999827302831702
test_033,mean,0.0,7,0.0,0.0,0.9999827302831702
test_033,mean,0.0,8,0.0,0.0,0.9999827302831702
test_033,mean,0.0,9,0.0,0.0,0.9999827302831702
test_033,max,0.0,0,0.0,0.0,0.9999827302831702
test_033,max,0.0,1,0.0,0.0,0.9999827302831702
test_033,max,0.0,2,0.0,0.0,0.9999827302831702
test_033,max,0.0,3,0.0,0.0,0.9999827302831702
test_033,max,0.0,4,0.0,0.0,0.9999827302831702
test_033,max,0.0,5,0.0,0.0,0.9999827302831702
test_033,max,0.0,6,0.0,0.0,0.9999827302831702
test_033,max,0.0,7,0.0,0.0,0.9999827302831702
test_033,max,0.0,8,0.0,0.0,0.9999827302831702
test_033,max,0.0,9,0.0,0.0,0.9999827302831702
test_033,abmil,0.0,0,0.004047380342356392,0.002027793797555485,0.7558706094704848
test_033,abmil,0.0,1,0.004307303850581114,0.0021583001525694936,0.42731056171884296
test_033,abmil,0.0,2,0.0035460992907801418,0.0017761989342806395,0.2955791180350384
test_033,abmil,0.0,3,0.004678623148045004,0.002344796784278696,0.44742214381657963
test_033,abmil,0.0,4,0.0050313764806356985,0.002522032888797893,0.7121723728517398
test_033,abmil,0.0,5,0.002376443503768891,0.0011896353024275995,0.27581257233077533
test_033,abmil,0.0,6,0.004344435780327504,0.0021769466927156014,0.726146395812201
test_033,abmil,0.0,7,0.004047380342356392,0.002027793797555485,0.9121189528537804
test_033,abmil,0.0,8,0.003880286658497642,0.0019439148025856858,0.9680989751169986
test_033,abmil,0.0,9,0.004047380342356392,0.002027793797555485,0.46002195320138584
test_033,transmil,0.0,0,0.0,0.0,0.9999664540565953
test_033,transmil,0.0,1,0.000686940700308195,0.0003435883625692981,0.9994136506503992
test_033,transmil,0.0,2,0.0,0.0,0.9999697877415564
test_033,transmil,0.0,3,0.0019122943819390294,0.0009570622833833546,0.9999652774619032
test_033,transmil,0.0,4,0.00035275333259069476,0.00017640778051158256,0.9998490887360532
test_033,transmil,0.0,5,0.0,0.0,0.9998833080316832
test_033,transmil,0.0,6,0.0,0.0,0.9680799535028088
test_033,transmil,0.0,7,0.0,0.0,0.9991508778358186
test_033,transmil,0.0,8,0.00035275333259069476,0.00017640778051158256,0.9996998573092652
test_033,transmil,0.0,9,0.0,0.0,0.9997797676987739
test_033,clam,0.0,0,0.005551223497085143,0.0027833372120083777,0.4735874036549972
test_033,clam,0.0,1,0.0029148564850915303,0.0014595554398653863,0.9512044480315003
test_033,clam,0.0,2,0.005959674724295421,0.0029887433311918663,0.23635140027280702
test_033,clam,0.0,3,0.005885410864802644,0.0029513905052743305,0.49853660385429655
test_033,clam,0.0,4,0.004307303850581114,0.0021583001525694936,0.8886041196337723
test_033,clam,0.0,5,0.005179904199621254,0.0025966773698171157,0.7428496282106669
test_033,clam,0.0,6,0.002543537187627641,0.0012733880487419483,0.4254595331441933
test_033,clam,0.0,7,0.005959674724295421,0.0029887433311918663,0.672981376349957
test_033,clam,0.0,8,0.00516133823474806,0.0025873462018130037,0.8889735703671081
test_033,clam,0.0,9,0.003676061044892503,0.0018414150996038168,0.5235150718465632
test_033,clam,0.05,0,0.0035275333259069475,0.0017668830323432588,0.990597622721218
test_033,clam,0.05,1,0.006089636478407783,0.0030541174717866586,0.9510787484985554
test_033,clam,0.05,2,0.004604359288552226,0.002307491905169526,0.9861416625229222
test_033,clam,0.05,3,0.00466005718317181,0.0023354703041694193,0.9717019041634841
test_033,clam,0.05,4,0.007853403141361256,0.003942181340341655,0.9191268488897968
test_033,clam,0.05,5,0.004641491218298615,0.0023261439976180287,0.9859567410571389
test_033,clam,0.05,6,0.005681185251197505,0.0028486845780036863,0.9890544207329027
test_033,clam,0.05,7,0.0027663287661059744,0.0013850801766209621,0.9696858091584812
test_033,clam,0.05,8,0.0038988526233708367,0.0019532339974328923,0.9765740847341288
test_033,clam,0.05,9,0.003713192974638892,0.0018600498493359621,0.9677357995553544
test_038,mean,0.0,0,0.0,0.0,0.9999944602086858
test_038,mean,0.0,1,0.0,0.0,0.9999944602086858
test_038,mean,0.0,2,0.0,0.0,0.9999944602086858
test_038,mean,0.0,3,0.0,0.0,0.9999944602086858
test_038,mean,0.0,4,0.0,0.0,0.9999944602086858
test_038,mean,0.0,5,0.0,0.0,0.9999944602086858
test_038,mean,0.0,6,0.0,0.0,0.9999944602086858
test_038,mean,0.0,7,0.0,0.0,0.9999944602086858
test_038,mean,0.0,8,0.0,0.0,0.9999944602086858
test_038,mean,0.0,9,0.0,0.0,0.9999944602086858
test_038,max,0.0,0,0.0,0.0,0.9999944602086858
test_038,max,0.0,1,0.0,0.0,0.9999944602086858
test_038,max,0.0,2,0.0,0.0,0.9999944602086858
test_038,max,0.0,3,0.0,0.0,0.9999944602086858
test_038,max,0.0,4,0.0,0.0,0.9999944602086858
test_038,max,0.0,5,0.0,0.0,0.9999944602086858
test_038,max,0.0,6,0.0,0.0,0.9999944602086858
test_038,max,0.0,7,0.0,0.0,0.9999944602086858
test_038,max,0.0,8,0.0,0.0,0.9999944602086858
test_038,max,0.0,9,0.0,0.0,0.9999944602086858
test_038,abmil,0.0,0,0.016989357609949993,0.008567456596941579,0.37751516517317946
test_038,abmil,0.0,1,0.009231952814463392,0.004637382455236378,0.17486082704417397
test_038,abmil,0.0,2,0.002756763687652263,0.0013802844027862484,0.08793289337119232
test_038,abmil,0.0,3,0.028016412360559045,0.014207223901947397,0.27488072244870065
test_038,abmil,0.0,4,0.01025772534940377,0.005155303518494652,0.23211500632679105
test_038,abmil,0.0,5,0.01981023208103603,0.01000420889047172,0.08214048754341802
test_038,abmil,0.0,6,0.011732273368380562,0.00590075129784284,0.19881978922178764
test_038,abmil,0.0,7,0.020964226182843954,0.010593151705594609,0.6026470359895868
test_038,abmil,0.0,8,0.026221310424413388,0.013284828011823173,0.8403511686750579
test_038,abmil,0.0,9,0.008398512629824337,0.004216964429422179,0.06428291005597006
test_038,transmil,0.0,0,0.0,0.0,0.9999885860589814
test_038,transmil,0.0,1,0.0,0.0,0.9996822265590183
test_038,transmil,0.0,2,0.0006411078343377356,0.00032065670493170014,0.9999378650355731
test_038,transmil,0.0,3,0.0008334401846390563,0.0004168938203508322,0.9999720932540425
test_038,transmil,0.0,4,0.005000641107834338,0.0025065878269811687,0.9998167671801305
test_038,transmil,0.0,5,0.0,0.0,0.9993659261903247
test_038,transmil,0.0,6,0.0,0.0,0.9864388430862373
test_038,transmil,0.0,7,0.004103090139761508,0.0020557625594243866,0.9991324287395785
test_038,transmil,0.0,8,0.0019233235030132068,0.0009625874350253481,0.999716567741905
test_038,transmil,0.0,9,0.02686241825875112,0.013614062449231568,0.9967112623816469
test_038,clam,0.0,0,0.0022438774201820745,0.0011231988703828504,0.0704708466706852
test_038,clam,0.0,1,0.02250288498525452,0.011379478035337981,0.8589295226879423
test_038,clam,0.0,2,0.017951019361456596,0.009056799068443524,0.09077378608221462
test_038,clam,0.0,3,0.043851775868701114,0.02241740954378605,0.18460969862663487
test_038,clam,0.0,4,0.0033978715219899988,0.0017018270558391935,0.4516658277403618
test_038,clam,0.0,5,0.023720989870496218,0.012002854733017583,0.15380838284381043
test_038,clam,0.0,6,0.01224515963585075,0.006160296726334462,0.10801137954564281
test_038,clam,0.0,7,0.005449416591870752,0.0027321526148307673,0.20806980993705187
test_038,clam,0.0,8,0.018592127195794332,0.0093832912703035,0.346827985813576
test_038,clam,0.0,9,0.006346967559943582,0.0031835868411743897,0.023681510978088353
test_038,clam,0.05,0,0.023977433004231313,0.012134189864382585,0.916822769920842
test_038,clam,0.05,1,0.04141556609821772,0.021145662847790507,0.49002461837268785
test_038,clam,0.05,2,0.026926529042184896,0.013646997660514687,0.925581691952053
test_038,clam,0.05,3,0.033017053468393384,0.016785632802059906,0.8400558796879989
test_038,clam,0.05,4,0.054301833568406205,0.02790866255889815,0.6783121842596198
test_038,clam,0.05,5,0.027439415309655085,0.01391055642225689,0.8993780703186804
test_038,clam,0.05,6,0.04154378766508527,0.02121251800445201,0.667286348782424
test_038,clam,0.05,7,0.03795358379279395,0.01934387661743563,0.7953855693683325
test_038,clam,0.05,8,0.03769714065905885,0.019210663878724516,0.7508970187962474
test_038,clam,0.05,9,0.02660597512501603,0.013482343003801045,0.8345662608604878
test_040,mean,0.0,0,0.0,0.0,0.999995839911155
test_040,mean,0.0,1,0.0,0.0,0.999995839911155
test_040,mean,0.0,2,0.0,0.0,0.999995839911155
test_040,mean,0.0,3,0.0,0.0,0.999995839911155
test_040,mean,0.0,4,0.0,0.0,0.999995839911155
test_040,mean,0.0,5,0.0,0.0,0.999995839911155
test_040,mean,0.0,6,0.0,0.0,0.999995839911155
test_040,mean,0.0,7,0.0,0.0,0.999995839911155
test_040,mean,0.0,8,0.0,0.0,0.999995839911155
test_040,mean,0.0,9,0.0,0.0,0.999995839911155
test_040,max,0.0,0,0.0,0.0,0.999995839911155
test_040,max,0.0,1,0.0,0.0,0.999995839911155
test_040,max,0.0,2,0.0,0.0,0.999995839911155
test_040,max,0.0,3,0.0,0.0,0.999995839911155
test_040,max,0.0,4,0.0,0.0,0.999995839911155
test_040,max,0.0,5,0.0,0.0,0.999995839911155
test_040,max,0.0,6,0.0,0.0,0.999995839911155
test_040,max,0.0,7,0.0,0.0,0.999995839911155
test_040,max,0.0,8,0.0,0.0,0.999995839911155
test_040,max,0.0,9,0.0,0.0,0.999995839911155
test_040,abmil,0.0,0,0.3031893659489532,0.1786819105589316,0.5975023850707183
test_040,abmil,0.0,1,0.22215993544825244,0.12496058553178478,0.28434560699771727
test_040,abmil,0.0,2,0.26493396186350704,0.1526938779506359,0.18409637262897477
test_040,abmil,0.0,3,0.2673971206523124,0.15433260780045885,0.3152248762027297
test_040,abmil,0.0,4,0.2533656092071177,0.14505932697918694,0.25421279905165123
test_040,abmil,0.0,5,0.2910604323268357,0.1703163984453435,0.2726419324694448
test_040,abmil,0.0,6,0.29671720389009215,0.1742031355966011,0.5267820684545598
test_040,abmil,0.0,7,0.31171699154881727,0.18463550837651557,0.8624166033606326
test_040,abmil,0.0,8,0.33860789060177515,0.20380973804216682,0.915742572272955
test_040,abmil,0.0,9,0.21324160190257782,0.11934551539236751,0.37910655516271435
test_040,transmil,0.0,0,0.31241347093047944,0.1851244161700757,0.9999505801908795
test_040,transmil,0.0,1,0.3493948273665435,0.21167680385316,0.999151816846328
test_040,transmil,0.0,2,0.31474073130335073,0.1867610148477426,0.9998584106563599
test_040,transmil,0.0,3,0.12482269503546099,0.06656580937972768,0.9372922101807398
test_040,transmil,0.0,4,0.3511445194716949,0.21296258138959862,0.9946054543718731
test_040,transmil,0.0,5,0.35301312269078866,0.2143387585865462,0.9973918737651946
test_040,transmil,0.0,6,0.19888733171953965,0.11042470314165259,0.9806520240475314
test_040,transmil,0.0,7,0.3334777254002633,0.20010397129576776,0.9971288016410926
test_040,transmil,0.0,8,0.3530640845967639,0.21437633443698362,0.9992250103002113
test_040,transmil,0.0,9,0.35301312269078866,0.2143387585865462,0.9883807106038646
test_040,clam,0.0,0,0.16482779122605853,0.08981598045023696,0.2748394745778003
test_040,clam,0.0,1,0.3480528305091944,0.21069247064146598,0.4233863553488059
test_040,clam,0.0,2,0.2143797511360258,0.12005898301859867,0.1676158086590753
test_040,clam,0.0,3,0.2765362891238799,0.16045379277716448,0.24728373035281742
test_040,clam,0.0,4,0.29326878158576464,0.17183067750893294,0.6961328625234968
test_040,clam,0.0,5,0.2446171486813607,0.13935259108724052,0.45088776433668704
test_040,clam,0.0,6,0.27821803202106427,0.16158726086999417,0.22289028808736422
test_040,clam,0.0,7,0.21363230984838832,0.11959033463612244,0.42771187042517134
test_040,clam,0.0,8,0.3475941733554168,0.2103564195614405,0.6046640286212027
test_040,clam,0.0,9,0.20933452244447276,0.11690319887678823,0.18667477705140723
test_040,clam,0.05,0,0.2788635494967512,0.16202291771533472,0.8812481239790014
test_040,clam,0.05,1,0.35199388457128294,0.21358772960603625,0.6810748710831063
test_040,clam,0.05,2,0.3123115471185289,0.18505284348263715,0.8948823200523889
test_040,clam,0.05,3,0.3366883254767062,0.20242046673134861,0.7034255117486853
test_040,clam,0.05,4,0.3053127786979233,0.1801587778913815,0.5272954244745087
test_040,clam,0.05,5,0.31526733766509535,0.1871319674114705,0.8667887630575686
test_040,clam,0.05,6,0.35282626236887926,0.214201000360955,0.7494923047706064
test_040,clam,0.05,7,0.3496666241984117,0.21187635742298072,0.9082770167726512
test_040,clam,0.05,8,0.3088970994181849,0.18266014404677,0.8147978969614491
test_040,clam,0.05,9,0.33318894126640336,0.19989604671782799,0.7673985351962053
test_046,mean,0.0,0,0.0,0.0,0.9999977597664409
test_046,mean,0.0,1,0.0,0.0,0.9999977597664409
test_046,mean,0.0,2,0.0,0.0,0.9999977597664409
test_046,mean,0.0,3,0.0,0.0,0.9999977597664409
test_046,mean,0.0,4,0.0,0.0,0.9999977597664409
test_046,mean,0.0,5,0.0,0.0,0.9999977597664409
test_046,mean,0.0,6,0.0,0.0,0.9999977597664409
test_046,mean,0.0,7,0.0,0.0,0.9999977597664409
test_046,mean,0.0,8,0.0,0.0,0.9999977597664409
test_046,mean,0.0,9,0.0,0.0,0.9999977597664409
test_046,max,0.0,0,0.0,0.0,0.9999977597664409
test_046,max,0.0,1,0.0,0.0,0.9999977597664409
test_046,max,0.0,2,0.0,0.0,0.9999977597664409
test_046,max,0.0,3,0.0,0.0,0.9999977597664409
test_046,max,0.0,4,0.0,0.0,0.9999977597664409
test_046,max,0.0,5,0.0,0.0,0.9999977597664409
test_046,max,0.0,6,0.0,0.0,0.9999977597664409
test_046,max,0.0,7,0.0,0.0,0.9999977597664409
test_046,max,0.0,8,0.0,0.0,0.9999977597664409
test_046,max,0.0,9,0.0,0.0,0.9999977597664409
test_046,abmil,0.0,0,0.03715450838241957,0.018928901200369344,0.4323480217870379
test_046,abmil,0.0,1,0.024467603081105575,0.012385321100917432,0.09599088620330057
test_046,abmil,0.0,2,0.025192569098323517,0.01275697503671072,0.14668470997033817
test_046,abmil,0.0,3,0.05527865881286815,0.02842497670083877,0.28772591336734576
test_046,abmil,0.0,4,0.03715450838241957,0.018928901200369344,0.4116042923630748
test_046,abmil,0.0,5,0.06633439057544177,0.03430499578217265,0.10097834536017536
test_046,abmil,0.0,6,0.06905301314000906,0.03576121644452788,0.39677311149675715
test_046,abmil,0.0,7,0.04929768917082012,0.025271764377961536,0.7436583177746331
test_046,abmil,0.0,8,0.055459900317172635,0.028520831391555597,0.8866578029485696
test_046,abmil,0.0,9,0.04331671952877209,0.022137828825490924,0.3284179017432179
test_046,transmil,0.0,0,0.031173538740371546,0.015833563472337293,0.9999866194449266
test_046,transmil,0.0,1,0.06162211146352515,0.031790556334735855,0.9994319859813305
test_046,transmil,0.0,2,0.010874490258269144,0.005466970387243736,0.9944186481151579
test_046,transmil,0.0,3,0.011599456275487087,0.005833561206817974,0.9587673654473287
test_046,transmil,0.0,4,0.040779338468509285,0.020814061054579093,0.9991002877378633
test_046,transmil,0.0,5,0.04676030811055732,0.02393987194952213,0.9996505423467602
test_046,transmil,0.0,6,0.00018124150430448574,9.062896501721951e-05,0.9971890464514902
test_046,transmil,0.0,7,0.021930222020842775,0.011086677661718893,0.9986631106120821
test_046,transmil,0.0,8,0.06633439057544177,0.03430499578217265,0.9996927854156233
test_046,transmil,0.0,9,0.04929768917082012,0.025271764377961536,0.9993239956970568
test_046,clam,0.0,0,0.027367467149977346,0.013873575891216464,0.24269493074898355
test_046,clam,0.0,1,0.06162211146352515,0.031790556334735855,0.65888105060559
test_046,clam,0.0,2,0.055459900317172635,0.028520831391555597,0.19827373584495117
test_046,clam,0.0,3,0.06361576801087448,0.03285286409584425,0.14402235021447124
test_046,clam,0.0,4,0.055459900317172635,0.028520831391555597,0.6108362568455554
test_046,clam,0.0,5,0.05364748527412778,0.027563087810783128,0.3941278324939633
test_046,clam,0.0,6,0.07140915269596737,0.03702659524480782,0.3645284489950907
test_046,clam,0.0,7,0.06325328500226551,0.03265955455736478,0.4553751307518873
test_046,clam,0.0,8,0.0672405980969642,0.03478994748687172,0.4728263478115561
test_046,clam,0.0,9,0.027004984141368375,0.013687304795149733,0.5164349431942696
test_046,clam,0.05,0,0.03352967829632986,0.017050691244239632,0.8965719163571757
test_046,clam,0.05,1,0.06361576801087448,0.03285286409584425,0.607266395552002
test_046,clam,0.05,2,0.055459900317172635,0.028520831391555597,0.9714136266085709
test_046,clam,0.05,3,0.061803352967829635,0.03188703946138021,0.66486733134898
test_046,clam,0.05,4,0.035342093339374714,0.017988929889298892,0.7324492224836495
test_046,clam,0.05,5,0.06361576801087448,0.03285286409584425,0.8595785791189522
test_046,clam,0.05,6,0.0672405980969642,0.03478994748687172,0.8026159257893102
test_046,clam,0.05,7,0.04929768917082012,0.025271764377961536,0.8856424238177228
test_046,clam,0.05,8,0.05274127775260535,0.02708488458674609,0.8968947924963224
test_046,clam,0.05,9,0.055459900317172635,0.028520831391555597,0.7648854598784076
test_048,mean,0.0,0,0.0,0.0,0.9999870256688084
test_048,mean,0.0,1,0.0,0.0,0.9999870256688084
test_048,mean,0.0,2,0.0,0.0,0.9999870256688084
test_048,mean,0.0,3,0.0,0.0,0.9999870256688084
test_048,mean,0.0,4,0.0,0.0,0.9999870256688084
test_048,mean,0.0,5,0.0,0.0,0.9999870256688084
test_048,mean,0.0,6,0.0,0.0,0.9999870256688084
test_048,mean,0.0,7,0.0,0.0,0.9999870256688084
test_048,mean,0.0,8,0.0,0.0,0.9999870256688084
test_048,mean,0.0,9,0.0,0.0,0.9999870256688084
test_048,max,0.0,0,0.0,0.0,0.9999870256688084
test_048,max,0.0,1,0.0,0.0,0.9999870256688084
test_048,max,0.0,2,0.0,0.0,0.9999870256688084
test_048,max,0.0,3,0.0,0.0,0.9999870256688084
test_048,max,0.0,4,0.0,0.0,0.9999870256688084
test_048,max,0.0,5,0.0,0.0,0.9999870256688084
test_048,max,0.0,6,0.0,0.0,0.9999870256688084
test_048,max,0.0,7,0.0,0.0,0.9999870256688084
test_048,max,0.0,8,0.0,0.0,0.9999870256688084
test_048,max,0.0,9,0.0,0.0,0.9999870256688084
test_048,abmil,0.0,0,0.027242649353892253,0.013809427370766037,0.7112575536492566
test_048,abmil,0.0,1,0.029115425432299145,0.014772770464594763,0.2375006544331625
test_048,abmil,0.0,2,0.018952493913477746,0.009566905314107088,0.33173266307543753
test_048,abmil,0.0,3,0.02764217491728572,0.014014787056261711,0.34773797039656135
test_048,abmil,0.0,4,0.029764654472813533,0.015107156888838194,0.7227846421002917
test_048,abmil,0.0,5,0.021149884512141833,0.01068796688875429,0.2050847565649846
test_048,abmil,0.0,6,0.0258692802297272,0.013104137416359934,0.7329099119040566
test_048,abmil,0.0,7,0.02694300518134715,0.01365546218487395,0.9530487109634377
test_048,abmil,0.0,8,0.009139147262625632,0.0045905504897841435,0.9846206464545347
test_048,abmil,0.0,9,0.028441226044072662,0.014425756117331172,0.31431887817729903
test_048,transmil,0.0,0,0.0,0.0,0.9999489457055549
test_048,transmil,0.0,1,0.001098695299332043,0.000549649598381032,0.9992986493118026
test_048,transmil,0.0,2,0.0,0.0,0.9970367400051426
test_048,transmil,0.0,3,0.0010487546039078593,0.0005246524177732252,0.9992289710811685
test_048,transmil,0.0,4,0.0,0.0,0.9998152607281755
test_048,transmil,0.0,5,0.0,0.0,0.9998512138849707
test_048,transmil,0.0,6,0.0,0.0,0.9972747397754772
test_048,transmil,0.0,7,0.0,0.0,0.9990588265645038
test_048,transmil,0.0,8,0.0,0.0,0.9995880975431286
test_048,transmil,0.0,9,0.0,0.0,0.9997041604098534
test_048,clam,0.0,0,0.029789624820525627,0.015120022306151936,0.42064104728044627
test_048,clam,0.0,1,0.019077345652038204,0.009630535351880097,0.9576802877706451
test_048,clam,0.0,2,0.028591048130345215,0.014502849905003166,0.15358841710908958
test_048,clam,0.0,3,0.029889506211373994,0.01517148723668534,0.326445270305336
test_048,clam,0.0,4,0.03086334977214558,0.0156735439201613,0.9165800567933307
test_048,clam,0.0,5,0.02983956551594981,0.01514575411913815,0.6653524617766317
test_048,clam,0.0,6,0.026868094138210875,0.01361697819511763,0.26753630140675033
test_048,clam,0.0,7,0.029290217866283788,0.014862775905324244,0.7316808203241504
test_048,clam,0.0,8,0.01810350209126662,0.009134433665112763,0.976510221940523
test_048,clam,0.0,9,0.026992945876771333,0.013681119801554155,0.4313895220147445
test_048,clam,0.05,0,0.030014357949934452,0.01523582573865869,0.990057979079947
test_048,clam,0.05,1,0.030788438729009302,0.01563490654561132,0.9749514753595789
test_048,clam,0.05,2,0.030463824208752106,0.015467511885895404,0.9900289127250167
test_048,clam,0.05,3,0.02891566265060241,0.014669926650366748,0.972723493679754
test_048,clam,0.05,4,0.033335414195642676,0.016950228542407315,0.9619865644662294
test_048,clam,0.05,5,0.03076346838129721,0.01562202807400175,0.9845041784818178
test_048,clam,0.05,6,0.02666833135651414,0.013514368506965973,0.9945339951862039
test_048,clam,0.05,7,0.0033709969411324053,0.001688344172086043,0.9897703538255853
test_048,clam,0.05,8,0.02761720456957363,0.014001949638557267,0.9660792490275008
test_048,clam,0.05,9,0.02736750109245271,0.013873593336624515,0.9825622016323863
test_051,mean,0.0,0,0.0,0.0,0.9999963289227509
test_051,mean,0.0,1,0.0,0.0,0.9999963289227509
test_051,mean,0.0,2,0.0,0.0,0.9999963289227509
test_051,mean,0.0,3,0.0,0.0,0.9999963289227509
test_051,mean,0.0,4,0.0,0.0,0.9999963289227509
test_051,mean,0.0,5,0.0,0.0,0.9999963289227509
test_051,mean,0.0,6,0.0,0.0,0.9999963289227509
test_051,mean,0.0,7,0.0,0.0,0.9999963289227509
test_051,mean,0.0,8,0.0,0.0,0.9999963289227509
test_051,mean,0.0,9,0.0,0.0,0.9999963289227509
test_051,max,0.0,0,0.0,0.0,0.9999963289227509
test_051,max,0.0,1,0.0,0.0,0.9999963289227509
test_051,max,0.0,2,0.0,0.0,0.9999963289227509
test_051,max,0.0,3,0.0,0.0,0.9999963289227509
test_051,max,0.0,4,0.0,0.0,0.9999963289227509
test_051,max,0.0,5,0.0,0.0,0.9999963289227509
test_051,max,0.0,6,0.0,0.0,0.9999963289227509
test_051,max,0.0,7,0.0,0.0,0.9999963289227509
test_051,max,0.0,8,0.0,0.0,0.9999963289227509
test_051,max,0.0,9,0.0,0.0,0.9999963289227509
test_051,abmil,0.0,0,0.002045837825882613,0.0010239663474843638,0.6721407395986793
test_051,abmil,0.0,1,0.001492908683752177,0.000747011952191235,0.5197626775893331
test_051,abmil,0.0,2,0.0,0.0,0.34916665168034305
test_051,abmil,0.0,3,0.002432888225373918,0.0012179256511750214,0.47218776512419686
test_051,abmil,0.0,4,0.0,0.0,0.7935891316265212
test_051,abmil,0.0,5,0.0035387465096347903,0.0017725094856952946,0.32999752594558984
test_051,abmil,0.0,6,0.001492908683752177,0.000747011952191235,0.6836440136305122
test_051,abmil,0.0,7,0.06867379945260015,0.03555784591600103,0.9185068921245403
test_051,abmil,0.0,8,0.021232479057808742,0.010730153407662,0.9583178370598152
test_051,abmil,0.0,9,0.001492908683752177,0.000747011952191235,0.5158660093149805
test_051,transmil,0.0,0,0.15786127007823947,0.08569456117180935,0.9999703359966123
test_051,transmil,0.0,1,0.028918194133421803,0.014671229802513465,0.9994172543314678
test_051,transmil,0.0,2,0.06895026402366537,0.03570610468445768,0.9999117174666311
test_051,transmil,0.0,3,0.12523845069254375,0.06680233586975756,0.9953516619141416
