slide,fold,lambda,dice,iou,entropy
test_030,7,0.1,0.07269082269082269,0.037716222984166124,0.7912485452861621
test_030,8,0.0,0.04106029106029106,0.020960466967365348,0.5475056848039094
test_030,8,0.05,0.03318978318978319,0.01687492921590094,0.8442921005229322
test_030,8,0.1,0.08776358776358777,0.04589578317931195,0.7910805692167028
test_030,9,0.0,0.04707454707454707,0.024104630826553113,0.35539368455103165
test_030,9,0.05,0.09444609444609445,0.04956359102244389,0.6522379509495777
test_030,9,0.1,0.02673002673002673,0.013546056592414209,0.8272675051677952
test_033,0,0.0,0.004047380342356392,0.002027793797555485,0.4738033087810071
test_033,0,0.05,0.0050313764806356985,0.002522032888797893,0.9767079223803611
test_033,0,0.1,0.0032490438528090305,0.001627165292099415,0.9959525012643181
test_033,1,0.0,0.000686940700308195,0.0003435883625692981,0.9957930726835315
test_033,1,0.05,0.005978240689168616,0.0029980819724027487,0.907147938328995
test_033,1,0.1,0.0020793880657977797,0.001040776121622124,0.9993648219706749
test_033,2,0.0,0.0050313764806356985,0.002522032888797893,0.6993934269250535
test_033,2,0.05,0.005235602094240838,0.0026246719160104987,0.9768946087381826
test_033,2,0.1,0.004381567710073892,0.002195593926763918,0.9928822754647045
test_033,3,0.0,0.005142772269874866,0.00257801520749765,0.5984355232658171
test_033,3,0.05,0.006089636478407783,0.0030541174717866586,0.9494795602128052
test_033,3,0.1,0.004307303850581114,0.0021583001525694936,0.9736989775542971
test_033,4,0.0,0.005699751216070699,0.002858020611262649,0.4072278307034534
test_033,4,0.05,0.006089636478407783,0.0030541174717866586,0.9798838456031529
test_033,4,0.1,0.007964798930600423,0.003998322382217251,0.9837135632765507
test_033,5,0.0,0.004047380342356392,0.002027793797555485,0.36557468724639497
test_033,5,0.05,0.005439827707845977,0.0027273319619104354,0.9829919185320307
test_033,5,0.1,0.0017266347332070848,0.0008640633274800011,0.9939046382026272
test_033,6,0.0,0.004678623148045004,0.002344796784278696,0.8625774528451345
test_033,6,0.05,0.006275296127139727,0.0031475238857951687,0.9784332023972869
test_033,6,0.1,0.005755449110690283,0.002886029754035787,0.984954674577656
test_033,7,0.0,0.004047380342356392,0.002027793797555485,0.9427444380462529
test_033,7,0.05,0.003880286658497642,0.0019439148025856858,0.9544551830668015
test_033,7,0.1,0.006479521740744867,0.003250291036088475,0.982187029713041
test_033,8,0.0,0.005087074375255282,0.0025500232666356443,0.8528255418879039
test_033,8,0.05,0.004752887007537782,0.0023821044403915586,0.9954026393448523
test_033,8,0.1,0.003843154728751253,0.0019252769329501382,0.9900994329186492
test_033,9,0.0,0.004678623148045004,0.002344796784278696,0.566510048012853
test_033,9,0.05,0.00516133823474806,0.0025873462018130037,0.8567421314694056
test_033,9,0.1,0.004752887007537782,0.0023821044403915586,0.9969560384871663
test_038,0,0.0,0.00955250673163226,0.00479917544368216,0.14288171600453134
test_038,0,0.05,0.02628542120784716,0.013317741830702267,0.9137484997837669
test_038,0,0.1,0.04827541992563149,0.024734750188877573,0.9092098154218494
test_038,1,0.0,0.03340171816899602,0.016984515077424614,0.9950190554091364
test_038,1,0.05,0.06712399025516091,0.034727519984079074,0.5785018519699048
test_038,1,0.1,0.046480317989485834,0.02379311476485839,0.9993175774196816
test_038,2,0.0,0.015835363508142068,0.007980871756761123,0.2759410064703284
test_038,2,0.05,0.025451981023208104,0.012890028897042112,0.8868854483638771
test_038,2,0.1,0.039299910244903195,0.02004381519144623,0.983653027588969
test_038,3,0.0,0.006731632260546224,0.003377183107651732,0.2504104833179774
test_038,3,0.05,0.03603026028978074,0.01834562903962917,0.726692980315105
test_038,3,0.1,0.04705731504038979,0.024095594511194276,0.8536646465688297
test_038,4,0.0,0.004359533273496602,0.0021845283988691853,0.05368641349775724
test_038,4,0.05,0.038787023977433006,0.019777058612010068,0.90567425508636
test_038,4,0.1,0.048980638543403,0.02510515247108307,0.8773849714147058
test_038,5,0.0,0.0033978715219899988,0.0017018270558391935,0.10787723429999153
test_038,5,0.05,0.003333760738556225,0.0016696634985872078,0.9678216293137705
test_038,5,0.1,0.02686241825875112,0.013614062449231568,0.9863603328161509
test_038,6,0.0,0.02917040646236697,0.014801079990891643,0.24241073865383958
test_038,6,0.05,0.05853314527503526,0.030148928441699963,0.6149000039328961
test_038,6,0.1,0.058789588408770355,0.03028501601770204,0.7240530583628966
test_038,7,0.0,0.027439415309655085,0.01391055642225689,0.5940684616507398
test_038,7,0.05,0.034683933837671495,0.01764801826781928,0.748692687637497
test_038,7,0.1,0.049621746377740736,0.025442114259417527,0.8440671896673286
test_038,8,0.0,0.01961789973073471,0.009906118484946585,0.26979732366612597
test_038,8,0.05,0.04071034748044621,0.02077811589934884,0.9451269648955919
test_038,8,0.1,0.04769842287472753,0.024431892814921845,0.9035717048676785
test_038,9,0.0,0.025644313373509423,0.012988699831146902,0.22091903231645288
test_038,9,0.05,0.02679830747531735,0.013581129378127233,0.5137290717179206
test_038,9,0.1,0.024874983972304143,0.012594131394443002,0.964975603782033
test_040,0,0.0,0.21043869707393723,0.11759233770301955,0.27667479159413233
test_040,0,0.05,0.25735762517518157,0.1476824097090218,0.934639035875365
test_040,0,0.1,0.31102051216715504,0.18414700380182247,0.944382781826729
test_040,1,0.0,0.3375037159723107,0.2030102077309001,0.993126498720784
test_040,1,0.05,0.3440098526351552,0.20773665422017973,0.6884431299712029
test_040,1,0.1,0.35301312269078866,0.2143387585865462,0.998674821825611
test_040,2,0.0,0.26138361574722896,0.15034001641458553,0.582810419831671
test_040,2,0.05,0.3109865375631715,0.18412318461600355,0.8637046784987366
test_040,2,0.1,0.32552766806811906,0.19440611938481517,0.9347079862304725
test_040,3,0.0,0.23221641822737504,0.13136020756258107,0.3941088559316721
test_040,3,0.05,0.32647895697965773,0.19508506232490153,0.7038994423091753
test_040,3,0.1,0.329519684036183,0.19726044113609323,0.7729860480327815
test_040,4,0.0,0.16902365481802353,0.09231340167926891,0.3148876087819781
test_040,4,0.05,0.32776999193103157,0.19600772043884598,0.7407964863530194
test_040,4,0.1,0.3253408077462097,0.19427284623109461,0.8558748058229851
test_040,5,0.0,0.18120355034611627,0.09962827362050286,0.20320088066823763
test_040,5,0.05,0.2850129528177687,0.16618956585476985,0.8942151517018159
test_040,5,0.1,0.29500148638892426,0.17302155047873347,0.9102923118953916
test_040,6,0.0,0.33538030322334056,0.20147563066372765,0.6823877565626633
test_040,6,0.05,0.3508897099418185,0.21277516249652345,0.6896854150016843
test_040,6,0.1,0.3492759162526012,0.2115895198304073,0.8163996667493277
test_040,7,0.0,0.3407313033507453,0.20535028717098192,0.8055315585542944
test_040,7,0.05,0.34665987174587,0.2096724478053592,0.880369390008911
test_040,7,0.1,0.3321187412409224,0.19912613053043265,0.856098806079193
test_040,8,0.0,0.348222703529112,0.21081698136492658,0.6344192302421828
test_040,8,0.05,0.3538624877903767,0.21496532650870964,0.9179842249290009
test_040,8,0.1,0.3438060050112541,0.20758800361040453,0.8468072448070929
test_040,9,0.0,0.27271414617573364,0.1578859373924332,0.20569619107297663
test_040,9,0.05,0.3092368454580201,0.18289779063809267,0.6736701333319228
test_040,9,0.1,0.35432114494415423,0.21530394211216283,0.9623970344753294
test_046,0,0.0,0.04259175351155415,0.02175925925925926,0.24607418307327603
test_046,0,0.05,0.03715450838241957,0.018928901200369344,0.9462135753941469
test_046,0,0.1,0.045310376076121435,0.023180343069077423,0.8641162316959592
test_046,1,0.0,0.045672859084730406,0.023370119632755263,0.9951410947456101
test_046,1,0.05,0.06361576801087448,0.03285286409584425,0.5529838588779815
test_046,1,0.1,0.06361576801087448,0.03285286409584425,0.9992197403182617
test_046,2,0.0,0.04929768917082012,0.025271764377961536,0.5738885756070637
test_046,2,0.05,0.05527865881286815,0.02842497670083877,0.9648556477472421
test_046,2,0.1,0.03135478024467603,0.01592708525133493,0.9855785776113839
test_046,3,0.0,0.05364748527412778,0.027563087810783128,0.27674883298049974
test_046,3,0.05,0.06361576801087448,0.03285286409584425,0.6325257544896319
test_046,3,0.1,0.06361576801087448,0.03285286409584425,0.7163055443161574
test_046,4,0.0,0.03715450838241957,0.018928901200369344,0.3344972975438888
test_046,4,0.05,0.035342093339374714,0.017988929889298892,0.9301715124136459
test_046,4,0.1,0.04349796103307658,0.0222325150532654,0.9485592892195752
test_046,5,0.0,0.046216583597643864,0.02365491651205937,0.30144499392990115
test_046,5,0.05,0.03896692342546443,0.019870609981515713,0.9496484649310885
test_046,5,0.1,0.03371091980063434,0.017144437275324914,0.9816257597164133
test_046,6,0.0,0.06887177163570457,0.03566400750821211,0.42309968747748206
test_046,6,0.05,0.0672405980969642,0.03478994748687172,0.7808951966080406
test_046,6,0.1,0.06361576801087448,0.03285286409584425,0.8493906585017996
test_046,7,0.0,0.055459900317172635,0.028520831391555597,0.7740099627528659
test_046,7,0.05,0.055459900317172635,0.028520831391555597,0.8049443817756298
test_046,7,0.1,0.06144086995922066,0.03169409124906507,0.9041163610293518
test_046,8,0.0,0.06379700951517897,0.032949546007675745,0.35739535908495473
test_046,8,0.05,0.06361576801087448,0.03285286409584425,0.9532885166896738
test_046,8,0.1,0.05274127775260535,0.02708488458674609,0.9082915989850748
test_046,9,0.0,0.05999093792478478,0.030923019431988042,0.23902499974656813
test_046,9,0.05,0.06669687358405074,0.034498921908690354,0.5534292785537849
test_046,9,0.1,0.06361576801087448,0.03285286409584425,0.9730549243817204
test_048,0,0.0,0.028815781259754043,0.014618512560013175,0.3766230403953289
test_048,0,0.05,0.0298645358636619,0.015158620514835422,0.9720777547284123
test_048,0,0.1,0.024895436668955617,0.012604617057321297,0.9981027764232452
test_048,1,0.0,0.00224733129408827,0.0011249296918942565,0.9963849244639202
test_048,1,0.05,0.030314002122479554,0.015390271421508348,0.9649050493095185
test_048,1,0.1,0.0014732505150134216,0.0007371682742765756,0.9994018500632795
test_048,2,0.0,0.029015544041450778,0.014721345951629864,0.5896557739715097
test_048,2,0.05,0.03023909107934328,0.015351655595558034,0.9793895127790804
test_048,2,0.1,0.03348523628191523,0.01702770652919217,0.994203935079174
test_048,3,0.0,0.02761720456957363,0.014001949638557267,0.49834174379003376
test_048,3,0.05,0.030214120731631187,0.01533878430626862,0.9704661418155047
test_048,3,0.1,0.029939446906798176,0.01519722165889272,0.9783566950523266
test_048,4,0.0,0.029639802734253075,0.015042834693567193,0.4016637558059571
test_048,4,0.05,0.031412697421811596,0.01595697451704149,0.9860573548553709
test_048,4,0.1,0.03276109619826456,0.016653338918294555,0.9912327864569173
test_048,5,0.0,0.029814595168237718,0.015132888049581121,0.25937387141100804
test_048,5,0.05,0.030463824208752106,0.015467511885895404,0.9803997458467768
test_048,5,0.1,0.020825269991884637,0.01052219881152143,0.991982435095222
test_048,6,0.0,0.030563705599600473,0.01551901205766378,0.8776716517860501
test_048,6,0.05,0.026069043011423935,0.013206664052320653,0.9896146918481367
test_048,6,0.1,0.028965603346026592,0.014695635649585101,0.993638103284766
test_048,7,0.0,0.02599413196828766,0.013168214132112227,0.9719335369952394
test_048,7,0.05,0.016230726012859728,0.008181760966706527,0.9796058393788397
test_048,7,0.1,0.029340158561707973,0.014888494678155093,0.9913047940470057
test_048,8,0.0,0.02944003995255634,0.014939936134624158,0.9085626041044964
test_048,8,0.05,0.022023846682065047,0.011134535997879136,0.9964651354503479
test_048,8,0.1,0.025195080841500718,0.01275826315656374,0.9973793583979264
test_048,9,0.0,0.028815781259754043,0.014618512560013175,0.5010789437018766
test_048,9,0.05,0.026443598227105312,0.013398957437117264,0.8970869641144528
test_048,9,0.1,0.02891566265060241,0.014669926650366748,0.9982727183869139
test_051,0,0.0,0.002432888225373918,0.0012179256511750214,0.4486354851193289
test_051,0,0.05,0.001492908683752177,0.000747011952191235,0.9213620507377573
test_051,0,0.1,0.13944872964529595,0.07495022140331065,0.989888426870656
test_051,1,0.0,0.09289209587791325,0.04870835870227016,0.9963161488585127
test_051,1,0.05,0.10549888031848718,0.05568689256632519,0.930706537561472
test_051,1,0.1,0.15786127007823947,0.08569456117180935,0.9989316945204302
test_051,2,0.0,0.0,0.0,0.7467894357757705
test_051,2,0.05,0.001492908683752177,0.000747011952191235,0.9349148819340738
test_051,2,0.1,0.03997677697603052,0.020396073121191606,0.9870136689935919
test_051,3,0.0,0.0041469685659782695,0.0020777925531914893,0.6293327206488563
test_051,3,0.05,0.03887091869176965,0.019820683432953647,0.9412258448927935
test_051,3,0.1,0.058112852837908825,0.029925968109339406,0.9526345883288768
test_051,4,0.0,0.001492908683752177,0.000747011952191235,0.6160637202552015
test_051,4,0.05,0.051090652732852286,0.026214997021023066,0.9551736490587086
test_051,4,0.1,0.11030936385502198,0.05837429775280899,0.9826000103814226
test_051,5,0.0,0.0015482015979652207,0.0007747004952549595,0.3922412624461818
test_051,5,0.05,0.001492908683752177,0.000747011952191235,0.9525311544090016
test_051,5,0.1,0.005473998507091316,0.0027445109780439123,0.9872348777581085
test_051,6,0.0,0.02571120510906527,0.0130230213409511,0.8207471383945503
test_051,6,0.05,0.20552376212988305,0.11453133666112035,0.9708979950338733
test_051,6,0.1,0.17483619474164386,0.09579205671180586,0.9809954401616595
test_051,7,0.0,0.00890215918830002,0.004470980283254652,0.9090262860232543
test_051,7,0.05,0.10693649608802631,0.05648859421094138,0.9421929012528518
test_051,7,0.1,0.03256752647148268,0.01655331347310438,0.9643057706881791
test_051,8,0.0,0.02178540819993918,0.011012661765939012,0.8393241333210979
test_051,8,0.05,0.07193608139116972,0.037310008603384,0.9934478443975933
test_051,8,0.1,0.18738768626800476,0.10337990360563724,0.9920796604210576
test_051,9,0.0,0.023278316883691356,0.011776223776223777,0.5428371060302252
test_051,9,0.05,0.12192087583976113,0.06491785903550609,0.8623057042741298
test_051,9,0.1,0.031240496530369633,0.015868112115935515,0.9930527519202882
test_052,0,0.0,0.002554278416347382,0.0012787723785166241,0.33044082720707246
test_052,0,0.05,0.002554278416347382,0.0012787723785166241,0.9561607383300668
test_052,0,0.1,0.002554278416347382,0.0012787723785166241,0.9588316885958673
test_052,1,0.0,0.002554278416347382,0.0012787723785166241,0.9953531348958553
test_052,1,0.05,0.002554278416347382,0.0012787723785166241,0.6607413634753858
test_052,1,0.1,0.002554278416347382,0.0012787723785166241,0.9994601059796947
test_052,2,0.0,0.002554278416347382,0.0012787723785166241,0.45742996985178397
test_052,2,0.05,0.002554278416347382,0.0012787723785166241,0.9665140019429852
test_052,2,0.1,0.002554278416347382,0.0012787723785166241,0.9900250788647896
test_052,3,0.0,0.002554278416347382,0.0012787723785166241,0.07740825109641282
test_052,3,0.05,0.002554278416347382,0.0012787723785166241,0.7044085333559054
test_052,3,0.1,0.002554278416347382,0.0012787723785166241,0.8981052097847358
test_052,4,0.0,0.002554278416347382,0.0012787723785166241,0.07489998813325847
test_052,4,0.05,0.002554278416347382,0.0012787723785166241,0.9019589995650333
test_052,4,0.1,0.002554278416347382,0.0012787723785166241,0.8990012950818924
test_052,5,0.0,0.002554278416347382,0.0012787723785166241,0.18671152021180049
test_052,5,0.05,0.002554278416347382,0.0012787723785166241,0.9678274989312855
test_052,5,0.1,0.002554278416347382,0.0012787723785166241,0.9818079063136524
test_052,6,0.0,0.002554278416347382,0.0012787723785166241,0.4381816146448428
test_052,6,0.05,0.002554278416347382,0.0012787723785166241,0.7898051045253336
test_052,6,0.1,0.002554278416347382,0.0012787723785166241,0.9018627802863121
test_052,7,0.0,0.002554278416347382,0.0012787723785166241,0.4164744184573878
test_052,7,0.05,0.002554278416347382,0.0012787723785166241,0.7885240267424538
test_052,7,0.1,0.002554278416347382,0.0012787723785166241,0.8652834755111697
test_052,8,0.0,0.002554278416347382,0.0012787723785166241,0.12063448805623324
test_052,8,0.05,0.002554278416347382,0.0012787723785166241,0.9227914540603238
test_052,8,0.1,0.002554278416347382,0.0012787723785166241,0.9565802843817096
test_052,9,0.0,0.002554278416347382,0.0012787723785166241,0.4093237916162499
test_052,9,0.05,0.002554278416347382,0.0012787723785166241,0.6684129473345887
test_052,9,0.1,0.002554278416347382,0.0012787723785166241,0.9051370623483634
test_061,0,0.0,0.25061103519947653,0.14325632563256327,0.21839184591922053
test_061,0,0.05,0.26038759839110104,0.14968138773342773,0.4053454463271558
test_061,0,0.1,0.2511883912934701,0.14363376251788268,0.6648987042495073
test_061,1,0.0,0.12905833221069649,0.06898041474654378,0.994938450352023
test_061,1,0.05,0.2662381401435692,0.15356096261433266,0.43439591830549834
test_061,1,0.1,0.17363022266700026,0.09506849315068493,0.9990859764295402
test_061,2,0.0,0.24399068532168358,0.13894612248476612,0.22683888993491627
test_061,2,0.05,0.2575393083273994,0.14780207643030704,0.40433705485862226
test_061,2,0.1,0.26646908258116664,0.1537146409698477,0.6687411145507014
test_061,3,0.0,0.2538057389195743,0.14534794013269559,0.21957822608289101
test_061,3,0.05,0.26739285233155635,0.15432976407339938,0.3929601716405815
test_061,3,0.1,0.2679702084255499,0.1547145492122047,0.546330282311299
test_061,4,0.0,0.2398722118511961,0.13628113450982965,0.19204760532693538
test_061,4,0.05,0.26527587998691327,0.1529210765714793,0.3811631882025962
test_061,4,0.1,0.2723966051461673,0.1576731129132876,0.5901783303675026
test_061,5,0.0,0.2407959816015858,0.1368778033037961,0.20706000231798505
test_061,5,0.05,0.2585400588903216,0.14846167447617364,0.38169382550723163
test_061,5,0.1,0.24760878351070995,0.14129766297662977,0.6578373225081043
test_061,6,0.0,0.25114990088720385,0.1436085923056607,0.20508468763373353
test_061,6,0.05,0.2685090741132773,0.15507391352673114,0.4109142135504099
test_061,6,0.1,0.2662381401435692,0.15356096261433266,0.5750191435780557
test_061,7,0.0,0.22309039471911626,0.1255496588324488,0.32922407352097066
test_061,7,0.05,0.18960374126748908,0.10473051982566174,0.7116986126731846
test_061,7,0.1,0.2650834279555821,0.15279318454097707,0.5461600428021773
test_061,8,0.0,0.24168126094570927,0.13745019920318724,0.19350402103875894
test_061,8,0.05,0.24206616500837166,0.13769924680329304,0.48187096276851665
test_061,8,0.1,0.2610419352976271,0.150113991013524,0.6400940315042009
test_061,9,0.0,0.25923288620311385,0.1489187635430947,0.33160171246628994
test_061,9,0.05,0.27101095052058277,0.1567453250222618,0.5181279890652299
test_061,9,0.1,0.24164277053944305,0.13742530043998863,0.7916142564893524
test_064,0,0.0,0.09626472800200551,0.05056623650250198,0.11906042722745105
test_064,0,0.05,0.09626472800200551,0.05056623650250198,0.22734618491762082
test_064,0,0.1,0.10152920531461519,0.053479466525815395,0.5637728422462946
test_064,1,0.0,0.08598646277262471,0.04492468893254748,0.9969375258886444
test_064,1,0.05,0.10278265229380797,0.0541754756871036,0.21817489103171786
test_064,1,0.1,0.09375783404361995,0.049184639663335084,0.9996799544157613
test_064,2,0.0,0.09501128102281274,0.04987498355046717,0.13695547152055051
test_064,2,0.05,0.09501128102281274,0.04987498355046717,0.23007739914075723
test_064,2,0.1,0.09400852343945851,0.04932263580165724,0.5516401457923914
test_064,3,0.0,0.09626472800200551,0.05056623650250198,0.12160249914465387
test_064,3,0.05,0.10278265229380797,0.0541754756871036,0.17429692836944205
test_064,3,0.1,0.10152920531461519,0.053479466525815395,0.3704767918455418
test_064,4,0.0,0.09501128102281274,0.04987498355046717,0.1182654426887277
test_064,4,0.05,0.10278265229380797,0.0541754756871036,0.18525527640139425
test_064,4,0.1,0.10278265229380797,0.0541754756871036,0.4179355576550744
test_064,5,0.0,0.09375783404361995,0.049184639663335084,0.09008526273842415
test_064,5,0.05,0.09626472800200551,0.05056623650250198,0.17439473733649047
test_064,5,0.1,0.10278265229380797,0.0541754756871036,0.4948380940874857
test_064,6,0.0,0.09375783404361995,0.049184639663335084,0.14570170112655315
test_064,6,0.05,0.09626472800200551,0.05056623650250198,0.19032161225835106
test_064,6,0.1,0.10278265229380797,0.0541754756871036,0.41327870409775014
test_064,7,0.0,0.09501128102281274,0.04987498355046717,0.24062397142143566
test_064,7,0.05,0.09501128102281274,0.04987498355046717,0.5944331877831054
test_064,7,0.1,0.09626472800200551,0.05056623650250198,0.3414398053438943
test_064,8,0.0,0.09501128102281274,0.04987498355046717,0.1290082062664132
test_064,8,0.05,0.09626472800200551,0.05056623650250198,0.4793826583867984
test_064,8,0.1,0.10278265229380797,0.0541754756871036,0.538646460610622
test_064,9,0.0,0.09375783404361995,0.049184639663335084,0.15109137993767996
test_064,9,0.05,0.09626472800200551,0.05056623650250198,0.3330707642147833
test_064,9,0.1,0.09501128102281274,0.04987498355046717,0.7719300882820708
test_065,0,0.0,0.02221450885109337,0.011232011232011231,0.26214173823013126
test_065,0,0.05,0.05137105171815342,0.026362664766654793,0.7984456218374573
test_065,0,0.1,0.12912183269698022,0.06901669758812616,0.7119783473515982
test_065,1,0.0,0.0,0.0,0.992208791361287
test_065,1,0.05,0.08399861159319681,0.04384057971014493,0.3167189400791169
test_065,1,0.1,0.04165220409580007,0.021269053527118043,0.998538122282574
test_065,2,0.0,0.02221450885109337,0.011232011232011231,0.6797375359053313
test_065,2,0.05,0.05137105171815342,0.026362664766654793,0.8296433705821359
test_065,2,0.1,0.07358556056924678,0.0381981981981982,0.8929619191964826
test_065,3,0.0,0.05137105171815342,0.026362664766654793,0.208167011558929
test_065,3,0.05,0.07358556056924678,0.0381981981981982,0.40067660044378345
test_065,3,0.1,0.10621312044429018,0.056085043988269793,0.5860079258064159
test_065,4,0.0,0.02221450885109337,0.011232011232011231,0.3034343055314693
test_065,4,0.05,0.07358556056924678,0.0381981981981982,0.5719720102576311
test_065,4,0.1,0.09163484901076015,0.04801746089487086,0.8068653439762551
test_065,5,0.0,0.0,0.0,0.2968986336159975
test_065,5,0.05,0.05137105171815342,0.026362664766654793,0.8721807202803851
test_065,5,0.1,0.05900728913571676,0.030400572246065807,0.9332356145183518
test_065,6,0.0,0.05137105171815342,0.026362664766654793,0.35690340878449817
test_065,6,0.05,0.08122179798681013,0.04232995658465991,0.5590277521453905
test_065,6,0.1,0.08122179798681013,0.04232995658465991,0.6437635681414989
test_065,7,0.0,0.04165220409580007,0.021269053527118043,0.8471312897354174
test_065,7,0.05,0.06386671294689344,0.032986733596271064,0.8949403327877238
test_065,7,0.1,0.07358556056924678,0.0381981981981982,0.8051764369844869
test_065,8,0.0,0.06386671294689344,0.032986733596271064,0.34873679162952254
test_065,8,0.05,0.08122179798681013,0.04232995658465991,0.9556102372820396
test_065,8,0.1,0.11384935786185352,0.060360691939639305,0.7139855551895944
test_065,9,0.0,0.05137105171815342,0.026362664766654793,0.5469085380738137
test_065,9,0.05,0.11384935786185352,0.060360691939639305,0.5544035738587939
test_065,9,0.1,0.08122179798681013,0.04232995658465991,0.9728941083163409
test_066,0,0.0,0.0010444283763155781,0.0005224870383023191,0.2979942555784117
test_066,0,0.05,0.007993894111030771,0.004012986751093992,0.9767126894640391
test_066,0,0.1,0.00670844380171929,0.003365510570121521,0.9970675020316828
test_066,1,0.0,0.0,0.0,0.993376298734518
test_066,1,0.05,0.007391339278541014,0.0037093782759454884,0.9635372065462006
test_066,1,0.1,0.0,0.0,0.9989799431785417
test_066,2,0.0,0.0012854503093114808,0.0006431385159578744,0.7105064251289547
test_066,2,0.05,0.001968345786133205,0.000985142443555359,0.9841115127772435
test_066,2,0.1,0.010363943118823812,0.005208964264082374,0.9926128147047631
test_066,3,0.0,0.0041777135052623125,0.0020932292085983416,0.5955506964528017
test_066,3,0.05,0.01108700891781152,0.005574406204556471,0.9749642023017883
test_066,3,0.1,0.008556278621354543,0.004296520423600605,0.9826753696818988
test_066,4,0.0,0.0018478348196352536,0.0009247718226046399,0.3937802136049286
test_066,4,0.05,0.009319514742508235,0.004681572362579708,0.9872100085617809
test_066,4,0.1,0.012814332770948823,0.0064484828882734645,0.9893548422225836
test_066,5,0.0,0.001968345786133205,0.000985142443555359,0.22375694670837198
test_066,5,0.05,0.010163091507993894,0.005107499747653174,0.9875192611686392
test_066,5,0.1,0.005864867036233631,0.0029410579751017285,0.9926491660108434
test_066,6,0.0,0.0042982244717602635,0.0021537408667297356,0.8867374504037182
test_066,6,0.05,0.010163091507993894,0.005107499747653174,0.9857192852062806
test_066,6,0.1,0.0067887844460512575,0.0034059533646385457,0.9868012962230375
test_066,7,0.0,4.0170322165983774e-05,2.0085564504790408e-05,0.976803301224063
test_066,7,0.05,0.0,0.0,0.9716650814203508
test_066,7,0.1,0.008998152165180365,0.0045194092486482125,0.9920720224005259
test_066,8,0.0,0.005181971559411906,0.002597716426025494,0.9452712615522859
test_066,8,0.05,0.0,0.0,0.9937898081664392
test_066,8,0.1,0.010604965051819716,0.005330748727889508,0.9953604830749018
test_066,9,0.0,0.007993894111030771,0.004012986751093992,0.4934471266143075
test_066,9,0.05,0.010082750863661926,0.005066919676201627,0.9448761942785814
test_066,9,0.1,0.009199003776010283,0.0046207550596259,0.9982718922255074
test_068,0,0.0,0.5635260913949438,0.3922981740351816,0.29847593948835366
test_068,0,0.05,0.6517504353569927,0.48340489212734494,0.7554069806995574
test_068,0,0.1,0.7684381192577914,0.623954127903575,0.8123373701963535
test_068,1,0.0,0.6640245000900739,0.4970334412081985,0.9911072493801749
test_068,1,0.05,0.8116495526331592,0.6830052148603307,0.6153841932613258
test_068,1,0.1,0.7060589683540504,0.5456654909968442,0.9983507168248905
test_068,2,0.0,0.5330931363718249,0.36341307658299354,0.5380837314186921
test_068,2,0.05,0.7056266138233351,0.5451491983372921,0.6818009862035469
test_068,2,0.1,0.7395664444844773,0.5867555979037637,0.8381118811863247
test_068,3,0.0,0.594535519125683,0.4230171073094868,0.32430406647834187
test_068,3,0.05,0.7722572509457756,0.6290057518488086,0.5850637495184015
test_068,3,0.1,0.71886146640245,0.5611114235896282,0.6949981042683275
test_068,4,0.0,0.44443643787906084,0.2857076680769587,0.25998143867617707
test_068,4,0.05,0.7582297483936828,0.6106038918333397,0.613894210036612
test_068,4,0.1,0.8131387737945115,0.6851169756334493,0.7632771596111377
test_068,5,0.0,0.5421485618206929,0.3718818993640228,0.2530377875709503
test_068,5,0.05,0.6806701495226085,0.5159211316838713,0.636027165631492
test_068,5,0.1,0.5739746592205609,0.40249962101433406,0.8754396653435869
test_068,6,0.0,0.7068996577193298,0.5466703817219282,0.4631357663525603
test_068,6,0.05,0.808911307271963,0.6791360813099944,0.6129646494060149
test_068,6,0.1,0.8189995796553173,0.6934794988610479,0.7015637354946468
test_068,7,0.0,0.6368822434396205,0.4672246696035242,0.5895303414228447
test_068,7,0.05,0.6382513661202186,0.46869983948635635,0.7317202984132769
test_068,7,0.1,0.7633459436738125,0.6172671651937458,0.6972713143538951
test_068,8,0.0,0.6948657899477572,0.5324094522968198,0.4321861469730733
test_068,8,0.05,0.7729778418303008,0.6299624148461358,0.6693076999935345
test_068,8,0.1,0.751432174382994,0.6018352859698736,0.7865135216548516
test_068,9,0.0,0.5825016513541104,0.41093638797573456,0.4025288356667224
test_068,9,0.05,0.7693268480153727,0.6251268639238036,0.6424872437426263
test_068,9,0.1,0.7299345463279889,0.5747219910734549,0.8221932366237136
test_069,0,0.0,0.023755767154216158,0.012020663620107291,0.4159047462577004
test_069,0,0.05,0.03923552642508174,0.020010320950759823,0.905169306523048
test_069,0,0.1,0.05350710936261147,0.02748898268263919,0.9677227980919254
test_069,1,0.0,0.02212472910421276,0.01118610937189805,0.9953630430894571
test_069,1,0.05,0.08732094449184859,0.045653735915798785,0.5990577985900787
test_069,1,0.1,0.0452462036834276,0.023146753196585157,0.9991025306679049
test_069,2,0.0,0.021520640937544834,0.01087736439552387,0.7334059753177593
test_069,2,0.05,0.04736051226676533,0.02425461154723694,0.9057051468477169
test_069,2,0.1,0.0613753577334612,0.031659227059914155,0.9647419267669647
test_069,3,0.0,0.04338863257092373,0.02217539634758178,0.4034969864528629
test_069,3,0.05,0.0703309648043132,0.03644716452486421,0.6681530034324065
